3036,14.16,15.02
3041,13.76,17.5
3046,12.9,14.17
3051,10.85,19.99
3056,14.18,18.34
3061,14.56,15.42
3066,13.34,12.94
3071,14.17,13.73
3076,17.09,17.53
3081,15.84,14.59
3086,14.15,13.32
3091,12.48,14.15
3096,14.15,12.05
3101,14.58,10.44
3106,14.98,11.67
3111,17.49,9.55
3116,16.26,9.18
3121,14.59,11.2
3126,12.08,9.58
3131,10.41,15.39
3136,16.24,10.01
3141,16.25,7.51
3146,15.0,16.27
3151,17.06,13.29
3156,20.0,15.83
3161,14.99,17.91
3166,9.19,14.99
3171,7.91,14.15
3176,10.02,17.09
3181,7.92,17.9
3186,6.24,19.57
3191,4.57,14.15
3196,5.42,15.87
3201,6.7,13.36
3206,7.09,16.67
3211,5.01,12.95
3216,3.74,11.67
3221,17.93,22.08
3226,7.93,14.55
3231,9.59,13.33
3236,10.44,17.51
3241,8.35,13.37
3246,3.32,15.86
3251,2.49,14.56
3256,5.43,15.0
3261,13.74,18.34
3266,16.22,17.49
3271,16.7,12.46
3276,16.27,13.3
3281,15.02,13.74
3286,14.17,12.1
3291,3.75,12.92
3296,2.93,16.26
3301,5.41,16.26
3306,8.75,16.27
3311,150.01,14.99
3316,4.58,16.68
3321,4.16,15.4
3326,3.34,16.67
3331,2.92,12.06
3336,91.25,102.08
3341,16.22,9.98
3346,12.05,16.23
3351,12.49,17.08
3356,10.82,15.44
3361,11.26,15.43
3366,10.01,16.21
3371,11.66,17.5
3376,9.15,11.69
3381,11.26,17.07
3386,6.26,17.11
3391,13.73,17.93
3396,15.41,15.02
3401,15.0,16.27
3406,18.75,12.1
3411,17.52,16.65
3416,16.25,12.91
3421,15.41,6.7
3426,16.25,17.07
3431,15.85,10.01
3436,14.57,15.0
3441,11.68,13.76
3446,23.32,27.53
3451,14.99,13.73
3456,20.82,17.51
3461,19.15,15.0
3466,17.9,12.07
3471,14.58,15.4
3476,17.92,10.81
3481,17.11,13.34
3486,19.16,12.09
3491,16.25,14.6
3496,16.27,12.49
3501,12.07,9.19
3506,32.1,25.41
3511,14.17,12.92
3516,14.96,13.77
3521,15.81,14.62
3526,15.44,14.97
3531,14.99,15.01
3536,12.49,11.63
3541,17.49,12.97
3546,17.9,12.91
3551,15.41,14.62
3556,13.72,16.28
3561,13.33,15.85
3566,13.75,8.33
3571,12.51,16.22
3576,13.73,12.53
3581,14.59,15.8
3586,16.24,10.01
3591,14.2,10.81
